typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","699","IND","India","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","426169000",,"426169000","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","620","PRT","Portugal","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","590867500",,"590867500","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","616","POL","Poland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1141723500",,"1141723500","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","608","PHL","Philippines","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","200057500",,"200057500","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","566","NGA","Nigeria","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","320092000",,"320092000","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","554","NZL","New Zealand","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","120034500",,"120034500","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","528","NLD","Netherlands","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6704252500",,"6704252500","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","792","TUR","Türkiye","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","715554500",,"715554500","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","504","MAR","Morocco","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","53969000",,"53969000","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","484","MEX","Mexico","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","671821000",,"671821000","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","470","MLT","Malta","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","54899500",,"54899500","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","458","MYS","Malaysia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","240069000",,"240069000","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","442","LUX","Luxembourg","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1080310500",,"1080310500","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","438","LIE","Liechtenstein ","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","20471000",,"20471000","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","410","KOR","Rep. of Korea","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","654141500",,"654141500","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","392","JPN","Japan","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2633315000",,"2633315000","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","380","ITA","Italy","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3865297000",,"3865297000","0","true","false",
"S","A","20000101","2000","52","2000","276","DEU","Germany","X","Export","372","IRL","Ireland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1495313500",,"1495313500","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","484","MEX","Mexico","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1332476",,"1332476","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","392","JPN","Japan","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","298455083.5",,"298455083.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","348","HUN","Hungary","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6547928.5",,"6547928.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","203","CZE","Czechia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","7319313",,"7319313","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","156","CHN","China","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2656577.5",,"2656577.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","124","CAN","Canada","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","120871019.5",,"120871019.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","76","BRA","Brazil","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4867445.5",,"4867445.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","32","ARG","Argentina","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6974097.5",,"6974097.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","19530980054.5",,"19530980054.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","842","USA","USA","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","8039395313",,"8039395313","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","792","TUR","Türkiye","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","20949277",,"20949277","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","756","CHE","Switzerland ","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","802505072.5",,"802505072.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","699","IND","India","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1177082.5",,"1177082.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","616","POL","Poland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","10591881.5",,"10591881.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","579","NOR","Norway","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","106196104",,"106196104","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","554","NZL","New Zealand","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","235416.5",,"235416.5","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","643","RUS","Russian Federation","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","20089495",,"20089495","0","true","false",
"S","A","20000101","2000","52","2000","300","GRC","Greece","X","Export","36","AUS","Australia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","88627333.5",,"88627333.5","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","376","ISR","Israel","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","221000000",,"221000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","144","LKA","Sri Lanka","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","133000000",,"133000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","116","KHM","Cambodia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","13000000",,"13000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","156","CHN","China","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","8905000000",,"8905000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","152","CHL","Chile","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","52000000",,"52000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","124","CAN","Canada","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","651000000",,"651000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","56","BEL","Belgium","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","153000000",,"153000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","36","AUS","Australia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","680000000",,"680000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","40653000000",,"40653000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","104","MMR","Myanmar","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6000000",,"6000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","96","BRN","Brunei Darussalam","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","5000000",,"5000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","50","BGD","Bangladesh","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","111000000",,"111000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","48","BHR","Bahrain","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","16000000",,"16000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","458","MYS","Malaysia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","543000000",,"543000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","442","LUX","Luxembourg","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","73000000",,"73000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","392","JPN","Japan","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3607000000",,"3607000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","380","ITA","Italy","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","227000000",,"227000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","372","IRL","Ireland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","103000000",,"103000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","360","IDN","Indonesia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","310000000",,"310000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","300","GRC","Greece","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","48000000",,"48000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","276","DEU","Germany","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1186000000",,"1186000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","250","FRA","Metropolitan France","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","541000000",,"541000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","208","DNK","Denmark","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","431000000",,"431000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","842","USA","USA","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","8792000000",,"8792000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","826","GBR","United Kingdom","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2432000000",,"2432000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","792","TUR","Türkiye","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","27000000",,"27000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","764","THA","Thailand","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","493000000",,"493000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","756","CHE","Switzerland ","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","296000000",,"296000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","752","SWE","Sweden","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","189000000",,"189000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","724","ESP","Spain","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","50000000",,"50000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","710","ZAF","South Africa","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","163000000",,"163000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","702","SGP","Singapore","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1247000000",,"1247000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","643","RUS","Russian Federation","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","28000000",,"28000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","608","PHL","Philippines","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","413000000",,"413000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","566","NGA","Nigeria","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","33000000",,"33000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","554","NZL","New Zealand","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","101000000",,"101000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","528","NLD","Netherlands","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","484000000",,"484000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","784","ARE","United Arab Emirates","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","111000000",,"111000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","704","VNM","Viet Nam","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","88000000",,"88000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","699","IND","India","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","269000000",,"269000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","682","SAU","Saudi Arabia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","74000000",,"74000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","591","PAN","Panama","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","68000000",,"68000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","586","PAK","Pakistan","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","52000000",,"52000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","579","NOR","Norway","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","34000000",,"34000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","446","MAC","China, Macao SAR","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","226000000",,"226000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","430","LBR","Liberia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","40000000",,"40000000","0","true","false",
"S","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","X","Export","418","LAO","Lao People's Dem. Rep.","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","0",,"0","0","true","false",
"S","A","20000101","2000","52","2000","348","HUN","Hungary","X","Export","438","LIE","Liechtenstein ","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2229478",,"2229478","0","true","false",
"S","A","20000101","2000","52","2000","348","HUN","Hungary","X","Export","428","LVA","Latvia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","643906",,"643906","0","true","false",
"S","A","20000101","2000","52","2000","348","HUN","Hungary","X","Export","410","KOR","Rep. of Korea","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2140150",,"2140150","0","true","false",
"S","A","20000101","2000","52","2000","348","HUN","Hungary","X","Export","100","BGR","Bulgaria","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","5109375.5",,"5109375.5","0","true","false",
"S","A","20000101","2000","52","2000","348","HUN","Hungary","X","Export","76","BRA","Brazil","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","28845.5",,"28845.5","0","true","false",
"S","A","20000101","2000","52","2000","348","HUN","Hungary","X","Export","36","AUS","Australia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","5277796",,"5277796","0","true","false",
"S","A","20000101","2000","52","2000","348","HUN","Hungary","X","Export","32","ARG","Argentina","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","125617.5",,"125617.5","0","true","false",
"S","A","20000101","2000","52","2000","348","HUN","Hungary","X","Export","8","ALB","Albania","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","13957.5",,"13957.5","0","true","false",
"S","A","20000101","2000","52","2000","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6144871259",,"6144871259","0","true","false",
