Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,System,Level,Value
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Production of electricity by wind,ixi,,0.3615742734349678
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Production of electricity nec,ixi,,40.430343585920056
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by biomass and waste,ixi,,236234.6411761808
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by coal,ixi,,13933246.9341179
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by gas,ixi,,10718910.373608297
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by hydro,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,15485282.838515151
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by solar photovoltaic,ixi,,0.2430144304003748
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity by wind,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by biomass and waste,ixi,,5680222.55818467
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by coal,ixi,,10331674.647723448
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by gas,ixi,,3449144.1639477145
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by hydro,ixi,,14.267555252369265
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,5488778.177485678
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by solar photovoltaic,ixi,,2511.3953073437174
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity by wind,ixi,,12.573310219036784
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by biomass and waste,ixi,,2633.204203592254
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by coal,ixi,,25464737.25543633
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by gas,ixi,,11525308.510710929
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by hydro,ixi,,18751.400423549057
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by nuclear,ixi,,1291.9962410663504
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,12791430.118796172
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity by wind,ixi,,941.1756617271702
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by Geothermal,ixi,,2.991592886060048
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by biomass and waste,ixi,,2107465.27235654
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by coal,ixi,,10553755.61378952
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by gas,ixi,,6279084.44799644
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by hydro,ixi,,208.9938233042667
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,10860477.473312348
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity by wind,ixi,,13.463862598819548
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Production of electricity nec,ixi,,15.595602998443574
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by biomass and waste,ixi,,222045050.8288437
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by coal,ixi,,11103131.886295006
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by gas,ixi,,5287951.502354417
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by hydro,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,4969006.587847863
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity by wind,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by biomass and waste,ixi,,284573.8168830949
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by coal,ixi,,13666288.977538
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by gas,ixi,,14520867.5933604
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by hydro,ixi,,12.06017642339955
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by nuclear,ixi,,7.214507470833421
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,13892737.703979513
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,"Production of electricity by tide, wave, ocean",ixi,,5.254107707740235
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity by wind,ixi,,0.4274350508050078
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Production of electricity nec,ixi,,3.193192111675362
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by biomass and waste,ixi,,1802758.8748678889
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by coal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by gas,ixi,,34.4975132068995
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by hydro,ixi,,162.78538667004258
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,242036.37378268936
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by solar photovoltaic,ixi,,146.13586039932002
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity by wind,ixi,,38.97333456848206
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by biomass and waste,ixi,,4320766.801904416
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by coal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by gas,ixi,,4288219.217483919
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by hydro,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity by wind,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by biomass and waste,ixi,,950137.9950660252
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by coal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by gas,ixi,,5594462.846641674
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by hydro,ixi,,0.0013857033552485
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity by wind,ixi,,0.0005901169240025
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by biomass and waste,ixi,,0.0182035875741903
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by coal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by gas,ixi,,12521611.54109506
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by hydro,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,3805299.2576133865
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity by wind,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by biomass and waste,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by coal,ixi,,33613719.630180866
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by gas,ixi,,7185530.814810079
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by hydro,ixi,,27.479868786798075
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by nuclear,ixi,,2.8113013007090157
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,7481302.62383288
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity by wind,ixi,,1.002405366395941
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by biomass and waste,ixi,,271510.4155342636
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by coal,ixi,,6439129.907603809
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by gas,ixi,,12205349.509363417
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by hydro,ixi,,191.5799872204638
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by nuclear,ixi,,1787.8627098211127
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,1523632.4504127211
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity by wind,ixi,,1436.4647484136356
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Production of electricity nec,ixi,,188.71618387938673
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by biomass and waste,ixi,,361988.44557727606
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by coal,ixi,,2251611.5160394595
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by gas,ixi,,5636673.398813933
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by hydro,ixi,,95.62522081361308
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,269434.0166419523
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity by wind,ixi,,15.622460973585266
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by biomass and waste,ixi,,480038.6652136054
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by coal,ixi,,18145880.29256008
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by gas,ixi,,6303968.506724137
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by hydro,ixi,,25.55777716151655
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,1853731.151563635
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by solar photovoltaic,ixi,,290568.81487747206
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity by wind,ixi,,24.31922388951217
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Production of electricity nec,ixi,,7.221684197017781
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by Geothermal,ixi,,4.356354934505819
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by biomass and waste,ixi,,634195.8902385881
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by coal,ixi,,12531322.471596507
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by gas,ixi,,3844278.213281363
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by hydro,ixi,,61.662199239971265
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by nuclear,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,7739224.926366386
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity by wind,ixi,,16.01441768580366
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by Geothermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by biomass and waste,ixi,,47755.09320838169
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by coal,ixi,,15442214.899622202
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by gas,ixi,,5087796.309514303
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by hydro,ixi,,7109.864827823556
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by nuclear,ixi,,934.827414756112
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,9649476.237590134
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by solar photovoltaic,ixi,,36052.106452358596
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by solar thermal,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,"Production of electricity by tide, wave, ocean",ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity by wind,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Production of electricity nec,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Production of electricity by Geothermal,ixi,,23.294333831873033
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Production of electricity by biomass and waste,ixi,,264484.8258450442
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Production of electricity by coal,ixi,,28988493.73730092
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Production of electricity by gas,ixi,,14104300.817033578
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Production of electricity by hydro,ixi,,3231.44092936128
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Production of electricity by nuclear,ixi,,901.3742123195092
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Production of electricity by petroleum and other oil derivatives,ixi,,1719204.692680115
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Production of electricity by solar photovoltaic,ixi,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Production of electricity by solar thermal,ixi,,0.0
