Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,JOR,Activity,"Electric power generation, transmission and distribution",0.00909486041107809
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,JPN,Activity,"Electric power generation, transmission and distribution",0.005269483007345933
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,KAZ,Activity,"Electric power generation, transmission and distribution",0.013232191263812422
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,KEN,Activity,"Electric power generation, transmission and distribution",0.002464487272782501
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,KGZ,Activity,"Electric power generation, transmission and distribution",0.01166911625709267
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,KHM,Activity,"Electric power generation, transmission and distribution",0.011485260385730518
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,KOR,Activity,"Electric power generation, transmission and distribution",0.004894196446969545
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,KWT,Activity,"Electric power generation, transmission and distribution",0.10302511659180079
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,LAO,Activity,"Electric power generation, transmission and distribution",0.010795056612894961
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,LBN,Activity,"Electric power generation, transmission and distribution",0.10255880966381842
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,LBR,Activity,"Electric power generation, transmission and distribution",0.0014795554465592347
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,LBY,Activity,"Electric power generation, transmission and distribution",0.004213114140136135
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,LKA,Activity,"Electric power generation, transmission and distribution",0.0032179149950810645
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,LTU,Activity,"Electric power generation, transmission and distribution",0.0009061789639875182
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,LUX,Activity,"Electric power generation, transmission and distribution",0.00022693836223303606
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,LVA,Activity,"Electric power generation, transmission and distribution",0.0008503805588364134
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MAR,Activity,"Electric power generation, transmission and distribution",0.008185095136012063
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MDA,Activity,"Electric power generation, transmission and distribution",0.01742200041909858
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MDG,Activity,"Electric power generation, transmission and distribution",0.0010736906443820588
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MEX,Activity,"Electric power generation, transmission and distribution",0.006884834203815671
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MKD,Activity,"Electric power generation, transmission and distribution",0.004769072262337359
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MLI,Activity,"Electric power generation, transmission and distribution",0.00366762080796673
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MLT,Activity,"Electric power generation, transmission and distribution",0.001058299769026423
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MMR,Activity,"Electric power generation, transmission and distribution",0.006330310827610143
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MNG,Activity,"Electric power generation, transmission and distribution",0.03585001596727954
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MOZ,Activity,"Electric power generation, transmission and distribution",0.006619871772564512
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MRT,Activity,"Electric power generation, transmission and distribution",0.0029089113175876807
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MWI,Activity,"Electric power generation, transmission and distribution",0.001889417518203053
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,MYS,Activity,"Electric power generation, transmission and distribution",0.008822183499614306
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,NAM,Activity,"Electric power generation, transmission and distribution",0.00023144779564209745
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,NER,Activity,"Electric power generation, transmission and distribution",0.0036986930976347816
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,NGA,Activity,"Electric power generation, transmission and distribution",0.004327816138312405
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,NIC,Activity,"Electric power generation, transmission and distribution",0.006711600092795103
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,NLD,Activity,"Electric power generation, transmission and distribution",0.0033097583789169095
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,NOR,Activity,"Electric power generation, transmission and distribution",0.00027004506796870375
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,NPL,Activity,"Electric power generation, transmission and distribution",0.00017661911727951621
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,NZL,Activity,"Electric power generation, transmission and distribution",0.00046827466142998264
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,OMN,Activity,"Electric power generation, transmission and distribution",0.039550603089313505
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,PAK,Activity,"Electric power generation, transmission and distribution",0.004217835974171881
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,PSE,Activity,"Electric power generation, transmission and distribution",0.0
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,PAN,Activity,"Electric power generation, transmission and distribution",0.0011525773073677709
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,PER,Activity,"Electric power generation, transmission and distribution",0.0020912131028017113
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,PHL,Activity,"Electric power generation, transmission and distribution",0.005757287460060614
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,PNG,Activity,"Electric power generation, transmission and distribution",0.005767496643376193
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,POL,Activity,"Electric power generation, transmission and distribution",0.00795904125540548
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,PRK,Activity,"Electric power generation, transmission and distribution",0.002937943024678684
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,PRT,Activity,"Electric power generation, transmission and distribution",0.0016372247343808992
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,PRY,Activity,"Electric power generation, transmission and distribution",6.406357761258952e-07
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,QAT,Activity,"Electric power generation, transmission and distribution",0.0073933102535961425
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ROU,Activity,"Electric power generation, transmission and distribution",0.0024183135357081246
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,RUS,Activity,"Electric power generation, transmission and distribution",0.007680844280116576
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,RWA,Activity,"Electric power generation, transmission and distribution",0.00039802441597052037
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SAU,Activity,"Electric power generation, transmission and distribution",0.023598521095364422
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SDS,Activity,"Electric power generation, transmission and distribution",0.0
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SEN,Activity,"Electric power generation, transmission and distribution",0.007237357448999498
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SGP,Activity,"Electric power generation, transmission and distribution",0.003732175990958259
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SLE,Activity,"Electric power generation, transmission and distribution",0.0006589196747554251
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SLV,Activity,"Electric power generation, transmission and distribution",0.0008647548326689667
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SOM,Activity,"Electric power generation, transmission and distribution",0.0005426217927353543
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SRB,Activity,"Electric power generation, transmission and distribution",0.0
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SDN,Activity,"Electric power generation, transmission and distribution",0.0031355019274789953
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SVK,Activity,"Electric power generation, transmission and distribution",0.0009166750526358803
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SVN,Activity,"Electric power generation, transmission and distribution",0.0024495972869227733
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SWE,Activity,"Electric power generation, transmission and distribution",0.0005422496489913567
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,SYR,Activity,"Electric power generation, transmission and distribution",0.008621057190846009
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,TCD,Activity,"Electric power generation, transmission and distribution",0.0017301912835222346
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,TGO,Activity,"Electric power generation, transmission and distribution",0.002493525481606454
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,THA,Activity,"Electric power generation, transmission and distribution",0.002374863794487358
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,TJK,Activity,"Electric power generation, transmission and distribution",0.0017706467265793794
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,TKM,Activity,"Electric power generation, transmission and distribution",0.009911351491548183
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,TUN,Activity,"Electric power generation, transmission and distribution",0.016929624947315477
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,TUR,Activity,"Electric power generation, transmission and distribution",0.0033790439283775857
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,TZA,Activity,"Electric power generation, transmission and distribution",0.0024924437364857947
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,UGA,Activity,"Electric power generation, transmission and distribution",0.002361615274955907
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,UKR,Activity,"Electric power generation, transmission and distribution",0.00856858792250393
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,URY,Activity,"Electric power generation, transmission and distribution",0.0002154667071842086
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,USA,Activity,"Electric power generation, transmission and distribution",0.004550068567479502
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,UZB,Activity,"Electric power generation, transmission and distribution",0.02688325021812637
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,VEN,Activity,"Electric power generation, transmission and distribution",0.00671216690854086
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,VNM,Activity,"Electric power generation, transmission and distribution",0.011223866845341154
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,YEM,Activity,"Electric power generation, transmission and distribution",0.0168505023730717
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ZAF,Activity,"Electric power generation, transmission and distribution",0.0151858415920777
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ZMB,Activity,"Electric power generation, transmission and distribution",0.0023293382952360095
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ZWE,Activity,"Electric power generation, transmission and distribution",0.007311151409487036
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,XAM,Activity,"Electric power generation, transmission and distribution",0.007885185483027506
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,XEU,Activity,"Electric power generation, transmission and distribution",0.0013815483877180617
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,XAF,Activity,"Electric power generation, transmission and distribution",0.033528157954205315
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,XAS,Activity,"Electric power generation, transmission and distribution",0.008231714810790469
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,AFG,Activity,"Electric power generation, transmission and distribution",0.08595389343610425
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,AGO,Activity,"Electric power generation, transmission and distribution",0.0018082288155923305
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ALB,Activity,"Electric power generation, transmission and distribution",0.0003244956919575932
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ARE,Activity,"Electric power generation, transmission and distribution",0.006955429819312717
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ARG,Activity,"Electric power generation, transmission and distribution",0.005661816803799913
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ARM,Activity,"Electric power generation, transmission and distribution",0.008895692283675974
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,AUS,Activity,"Electric power generation, transmission and distribution",0.006079382111319079
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,AUT,Activity,"Electric power generation, transmission and distribution",0.002073736528226307
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,AZE,Activity,"Electric power generation, transmission and distribution",0.01433475157207333
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BDI,Activity,"Electric power generation, transmission and distribution",0.019266944232514994
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BEL,Activity,"Electric power generation, transmission and distribution",0.001704874711737639
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BEN,Activity,"Electric power generation, transmission and distribution",0.01852663823325834
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BFA,Activity,"Electric power generation, transmission and distribution",0.00821074636568397
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BGD,Activity,"Electric power generation, transmission and distribution",0.011400300529288896
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BGR,Activity,"Electric power generation, transmission and distribution",0.0077818197934482304
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BHR,Activity,"Electric power generation, transmission and distribution",0.07355694272174318
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BHS,Activity,"Electric power generation, transmission and distribution",0.011995815457923718
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BIH,Activity,"Electric power generation, transmission and distribution",0.03219191313016951
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BLR,Activity,"Electric power generation, transmission and distribution",0.011822304427476976
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BLZ,Activity,"Electric power generation, transmission and distribution",0.02531374634536675
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BOL,Activity,"Electric power generation, transmission and distribution",0.007494680311546058
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BRA,Activity,"Electric power generation, transmission and distribution",0.002714061055112268
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BRN,Activity,"Electric power generation, transmission and distribution",0.02199029855978346
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BTN,Activity,"Electric power generation, transmission and distribution",0.0032229680225897514
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,BWA,Activity,"Electric power generation, transmission and distribution",0.024832495807767026
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CAF,Activity,"Electric power generation, transmission and distribution",0.015827058542960647
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CAN,Activity,"Electric power generation, transmission and distribution",0.003610703834385816
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CHE,Activity,"Electric power generation, transmission and distribution",0.0003128356049938131
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CHL,Activity,"Electric power generation, transmission and distribution",0.005050326756889919
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CHN,Activity,"Electric power generation, transmission and distribution",0.010062845479977343
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CIV,Activity,"Electric power generation, transmission and distribution",0.004037153000713734
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CMR,Activity,"Electric power generation, transmission and distribution",0.009044670866156589
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,COD,Activity,"Electric power generation, transmission and distribution",0.0029985494068903848
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,COG,Activity,"Electric power generation, transmission and distribution",0.009836659983844882
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,COL,Activity,"Electric power generation, transmission and distribution",0.0017232982095105852
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CRI,Activity,"Electric power generation, transmission and distribution",0.0001450933904077735
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CUB,Activity,"Electric power generation, transmission and distribution",0.030547169546926142
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CYP,Activity,"Electric power generation, transmission and distribution",0.006100346050071557
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,CZE,Activity,"Electric power generation, transmission and distribution",0.006040452692523387
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,DEU,Activity,"Electric power generation, transmission and distribution",0.0032186385383012072
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,DJI,Activity,"Electric power generation, transmission and distribution",0.0017692743629884702
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,DYE,Activity,"Electric power generation, transmission and distribution",0.0
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,DNK,Activity,"Electric power generation, transmission and distribution",0.0020415346913290767
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,DOM,Activity,"Electric power generation, transmission and distribution",0.008361503918256016
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,DZA,Activity,"Electric power generation, transmission and distribution",0.018148354682037935
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ECU,Activity,"Electric power generation, transmission and distribution",0.003451984137390308
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,EGY,Activity,"Electric power generation, transmission and distribution",0.015471847256300733
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ERI,Activity,"Electric power generation, transmission and distribution",0.007132562735164763
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ESP,Activity,"Electric power generation, transmission and distribution",0.002102278788417728
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,EST,Activity,"Electric power generation, transmission and distribution",0.010936430919534005
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ETH,Activity,"Electric power generation, transmission and distribution",0.009077089163940701
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,FIN,Activity,"Electric power generation, transmission and distribution",0.002270446221739966
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,FRA,Activity,"Electric power generation, transmission and distribution",0.0012184289232892065
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GAB,Activity,"Electric power generation, transmission and distribution",0.003369408589136364
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GBR,Activity,"Electric power generation, transmission and distribution",0.0019825220582320832
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GEO,Activity,"Electric power generation, transmission and distribution",0.007549487924644768
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GHA,Activity,"Electric power generation, transmission and distribution",0.0030664871193997064
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GIN,Activity,"Electric power generation, transmission and distribution",0.00824425589397241
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GMB,Activity,"Electric power generation, transmission and distribution",0.01634273027371192
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GNQ,Activity,"Electric power generation, transmission and distribution",0.009771809335147656
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GRC,Activity,"Electric power generation, transmission and distribution",0.003533425560783529
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GTM,Activity,"Electric power generation, transmission and distribution",0.006535832259856359
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HND,Activity,"Electric power generation, transmission and distribution",0.11965709270868675
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HKG,Activity,"Electric power generation, transmission and distribution",0.0061796024563901385
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HRV,Activity,"Electric power generation, transmission and distribution",0.002372526354060787
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HTI,Activity,"Electric power generation, transmission and distribution",0.006964900115288827
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HUN,Activity,"Electric power generation, transmission and distribution",0.003856152951829804
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IDN,Activity,"Electric power generation, transmission and distribution",0.0128602454136172
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IND,Activity,"Electric power generation, transmission and distribution",0.01202872062482324
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IRL,Activity,"Electric power generation, transmission and distribution",0.002686128434215418
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IRN,Activity,"Electric power generation, transmission and distribution",0.021094690913849308
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IRQ,Activity,"Electric power generation, transmission and distribution",0.005900996505708532
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ISL,Activity,"Electric power generation, transmission and distribution",0.00011994624660024792
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ISR,Activity,"Electric power generation, transmission and distribution",0.00781933064977342
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ITA,Activity,"Electric power generation, transmission and distribution",0.002542533917139052
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,JAM,Activity,"Electric power generation, transmission and distribution",0.009113967215457848
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,JOR,Activity,"Electric power generation, transmission and distribution",0.009466407206938468
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,JPN,Activity,"Electric power generation, transmission and distribution",0.006280236212062355
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KAZ,Activity,"Electric power generation, transmission and distribution",0.01634686862645116
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KEN,Activity,"Electric power generation, transmission and distribution",0.005561826301209884
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KGZ,Activity,"Electric power generation, transmission and distribution",0.022275408579343365
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KHM,Activity,"Electric power generation, transmission and distribution",0.013130656700891438
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KOR,Activity,"Electric power generation, transmission and distribution",0.006780470979200403
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KWT,Activity,"Electric power generation, transmission and distribution",0.15921972722733077
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LAO,Activity,"Electric power generation, transmission and distribution",0.011404333308053823
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LBN,Activity,"Electric power generation, transmission and distribution",0.23688403266276006
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LBR,Activity,"Electric power generation, transmission and distribution",0.004045165666544223
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LBY,Activity,"Electric power generation, transmission and distribution",0.006378612619078892
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LKA,Activity,"Electric power generation, transmission and distribution",0.004848629977297825
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LTU,Activity,"Electric power generation, transmission and distribution",0.001468244343683091
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LUX,Activity,"Electric power generation, transmission and distribution",0.0006232204747971215
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LVA,Activity,"Electric power generation, transmission and distribution",0.00200769010527135
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MAR,Activity,"Electric power generation, transmission and distribution",0.009039664706574671
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MDA,Activity,"Electric power generation, transmission and distribution",0.035717800801501595
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MDG,Activity,"Electric power generation, transmission and distribution",0.0082007387515752
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MEX,Activity,"Electric power generation, transmission and distribution",0.007195921386388917
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MKD,Activity,"Electric power generation, transmission and distribution",0.006286958239535789
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MLI,Activity,"Electric power generation, transmission and distribution",0.00827744776899521
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MLT,Activity,"Electric power generation, transmission and distribution",0.0031695319535842404
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MMR,Activity,"Electric power generation, transmission and distribution",0.0073586629750915355
